YearOrder,MonthOrder,retailerid,npsType,npsScore,Weight,WeightPromotor,WeightDetractor,Orderdate,SellingParty,RetailerType,TransporterName,CodeTrackTrace,PromisedDeliveryDate,FulfilmentMoment,Content,DeliveredToParcelShop,DeliverAttemptNotSuccesful,ExcuseLateDelivery,DateOnderweg,Levermoment
2019,3,1392095,Promotor,10,0.77802023001508835,0.77802023001508835,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STVGA194046227,2019-03-20,On time,,,,,,
2019,3,1322969,Promotor,10,0.77802023001508835,0.77802023001508835,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,JVGL06113948749202014583,2019-03-20,On time,,,,,,
2019,3,925531,Promotor,10,2.2924239287525432,2.2924239287525432,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STMKF161537101,2019-03-19,On time,,,,,,
2019,3,758811,Passive,8,0.96851305499159979,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-28,On time,,,,,,
2019,3,1249978,Promotor,10,0.16470446435353117,0.16470446435353117,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-20,Unknown,,,,,,
2019,3,1249978,Promotor,9,0.16470446435353117,0.16470446435353117,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCFEU006454232,2019-03-20,On time,,,,,,
2019,3,1298853,Promotor,10,0.16470446435353117,0.16470446435353117,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDBMT006856188,2019-03-20,On time,,,,,,
2019,3,1213233,Detractor,5,0.51372892592038377,0.0,0.51372892592038377,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA358830347,2019-03-21,On time,,,,,,
2019,3,660744,Passive,8,0.70290805819023061,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-19,Unknown,,,,,,
2019,3,1349557,Promotor,10,0.70290805819023061,0.70290805819023061,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-19,On time,,,,,,
2019,3,875088,Promotor,9,0.70290805819023061,0.70290805819023061,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SWQQY3241906,2019-03-19,On time,,,,,,
2019,3,990870,Promotor,10,0.44415683818567048,0.44415683818567048,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Anders,,2019-03-25,On time,,,,,,
2019,3,1328454,Promotor,10,0.44415683818567048,0.44415683818567048,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA9568706,2019-03-20,On time,,,,,,
2019,3,876350,Detractor,0,0.44415683818567048,0.0,0.44415683818567048,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05228956317646,2019-03-19,Unknown,Deferred parcel,false,false,false,2019-03-19T07:22:00+01:00,2019-03-19T11:05:00+01:00
2019,3,851055,Detractor,2,0.44415683818567048,0.0,0.44415683818567048,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05228983034909,2019-03-21,Unknown,,false,false,false,,
2019,3,635253,Promotor,10,0.79189088514755568,0.79189088514755568,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STEJT0317852,2019-03-19,On time,,,,,,
2019,3,1279589,Promotor,10,0.79189088514755568,0.79189088514755568,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SWQQY3242378,2019-03-20,On time,,,,,,
2019,3,1387214,Passive,8,0.79189088514755568,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,3SQLS249435233,2019-03-20,On time,,,,,,
2019,3,925596,Passive,7,1.9424873736756911,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,,2019-03-20,Unknown,,,,,,
2019,3,1245874,Passive,8,0.4170298200177423,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,GLS,676383687290,2019-03-19,On time,,,,,,
2019,3,1412664,Promotor,10,0.4170298200177423,0.4170298200177423,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9056995331,2019-03-20,On time,,,,,,
2019,3,1327530,Promotor,9,2.5861687720786435,2.5861687720786435,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964814246,2019-03-20,On time,Deferred parcel,false,false,false,2019-03-20T07:37:00+01:00,2019-03-20T10:03:00+01:00
2019,3,1378604,Promotor,10,0.65297198630135456,0.65297198630135456,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9057214979,2019-03-21,On time,,,,,,
2019,3,886190,Promotor,9,0.65297198630135456,0.65297198630135456,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCAXG499927356,2019-03-20,On time,,,,,,
2019,3,1222933,Promotor,10,0.65297198630135456,0.65297198630135456,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STJPF013297622,2019-03-19,On time,,,,,,
2019,3,1120387,Promotor,10,0.3827786368510091,0.3827786368510091,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Bpost Briefpost,323205359020000206717044,2019-03-20,On time,,,,,,
2019,3,1246887,Passive,8,0.794735157516145,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-21,Unknown,,,,,,
2019,3,1275406,Promotor,9,0.794735157516145,0.794735157516145,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCZUT3383681,2019-03-20,On time,,,,,,
2019,3,1008029,Promotor,10,0.794735157516145,0.794735157516145,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964810673,2019-03-20,On time,Deferred parcel,true,true,false,2019-03-20T07:12:00+01:00,
2019,3,1339876,Promotor,10,0.794735157516145,0.794735157516145,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05228991648170,2019-03-19,On time,Deferred parcel,false,false,false,2019-03-19T07:44:00+01:00,2019-03-19T09:57:00+01:00
2019,3,1249005,Promotor,10,1.6278918521743742,1.6278918521743742,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-21,Unknown,,,,,,
2019,3,1361528,Passive,8,1.6278918521743742,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9057202630,2019-03-20,On time,,,,,,
2019,3,1004708,Detractor,0,1.6278918521743742,0.0,1.6278918521743742,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9057521458,2019-03-21,Late,,,,,,
2019,3,851055,Promotor,10,1.6278918521743742,1.6278918521743742,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDKYJ005728287,2019-03-21,On time,,,,,,
2019,3,1295268,Passive,8,0.7026492336484812,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-20,On time,,,,,,
2019,3,1322553,Promotor,9,0.7026492336484812,0.7026492336484812,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SHUDG0115307,2019-03-21,On time,,,,,,
2019,3,1027249,Promotor,10,0.7026492336484812,0.7026492336484812,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA317003852,2019-03-25,On time,,,,,,
2019,3,1240987,Passive,8,2.8598307503048108,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964811698,2019-03-20,On time,Deferred parcel,false,false,false,2019-03-20T08:36:00+01:00,2019-03-20T12:24:00+01:00
2019,3,919055,Passive,8,2.8598307503048108,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964813706,2019-03-20,On time,Deferred parcel,true,true,false,2019-03-20T08:27:00+01:00,
2019,3,613422,Promotor,10,1.4865935313771921,1.4865935313771921,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,DHL Parcel,3SDST36261731,2019-03-19,On time,,,,,,
2019,3,106239,Promotor,10,4.06351117964418,4.06351117964418,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC6377480211,2019-03-21,On time,,,,,,
2019,3,1035684,Promotor,9,1.1605716404045616,1.1605716404045616,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,GLS,29130155167459,2019-03-20,On time,,,,,,
2019,3,1254329,Passive,8,0.1680801757605774,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-21,Unknown,,,,,,
2019,3,916223,Promotor,10,0.1680801757605774,0.1680801757605774,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05118977948989,2019-03-20,On time,Small Parcel,false,false,false,2019-03-20T07:56:00+01:00,2019-03-20T10:38:00+01:00
2019,3,999552,Promotor,9,0.1680801757605774,0.1680801757605774,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SYTIE15862627,2019-03-19,On time,,,,,,
2019,3,1353600,Detractor,5,1.5646664935270869,0.0,1.5646664935270869,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964812172,2019-03-28,On time,Deferred parcel,true,true,false,2019-03-21T07:49:00+01:00,
2019,3,1263566,Promotor,9,0.5569070755148976,0.5569070755148976,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-19,On time,,,,,,
2019,3,1079866,Detractor,2,0.5569070755148976,0.0,0.5569070755148976,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-20,On time,,,,,,
2019,3,656597,Promotor,9,0.5569070755148976,0.5569070755148976,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBLCQ531020228,2019-03-20,On time,,,,,,
2019,3,797876,Passive,8,0.5569070755148976,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCZIH012901322,2019-03-19,On time,,,,,,
2019,3,1140346,Passive,8,0.77524169935723142,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-20,On time,,,,,,
2019,3,1332530,Promotor,10,0.77524169935723142,0.77524169935723142,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964811823,2019-03-21,On time,Deferred parcel,false,false,false,2019-03-20T08:14:00+01:00,2019-03-20T14:10:00+01:00
2019,3,1249005,Promotor,10,0.77524169935723142,0.77524169935723142,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SDKYJ005728574,2019-03-21,On time,,,,,,
2019,3,1179280,Promotor,10,0.33082724086949866,0.33082724086949866,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Belgie,05218970820996,2019-03-20,On time,Deferred parcel,false,false,false,2019-03-20T07:37:00+01:00,2019-03-20T11:32:00+01:00
2019,3,820421,Passive,8,3.0089309528216313,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCAUG2016946,2019-03-20,On time,,,,,,
2019,3,1249005,Passive,8,3.0089309528216313,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SDKYJ005728504,2019-03-21,On time,,,,,,
2019,3,1171428,Promotor,9,3.0089309528216313,3.0089309528216313,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JJD0000900594820315881711,2019-03-21,On time,,,,,,
2019,3,1178089,Passive,8,3.0089309528216313,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,JVGL060126374802459025445,2019-03-19,Unknown,,,,,,
2019,3,1026432,Promotor,9,0.9882122131813742,0.9882122131813742,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-20,On time,,,,,,
2019,3,1358149,Passive,7,0.9882122131813742,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBLCQ850538053,2019-03-21,On time,,,,,,
2019,3,1183947,Promotor,10,1.21577213172068,1.21577213172068,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-19,Unknown,,,,,,
2019,3,1003250,Promotor,10,1.21577213172068,1.21577213172068,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SZWYE009661600,2019-03-19,On time,,,,,,
2019,3,1003250,Passive,8,1.21577213172068,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SZWYE009661656,2019-03-19,On time,,,,,,
2019,3,1123145,Promotor,9,1.21577213172068,1.21577213172068,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,DHLFORYOU,JVGL0601407000057797,2019-03-20,Late,,,,,,
2019,3,703956,Passive,7,1.21577213172068,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JJD0000900605194015860835,2019-03-20,On time,,,,,,
2019,3,728387,Passive,8,1.0035310490642129,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,DHL Parcel,JVGL5073911Q3448046,2019-03-20,On time,,,,,,
2019,3,1012420,Promotor,10,1.309791098764691,1.309791098764691,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Bpost Belgie,323211629159935491513030,2019-03-21,On time,,,,,,
2019,3,1276414,Promotor,10,1.309791098764691,1.309791098764691,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Briefpost,323212504000000503549030,2019-03-25,On time,,,,,,
2019,3,1050852,Promotor,10,1.3865862000944491,1.3865862000944491,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-21,On time,,,,,,
2019,3,1190532,Promotor,10,0.86053539602097973,0.86053539602097973,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,Anders,VIAA92PZYZ0K,2019-03-19,On time,,,,,,
2019,3,1323743,Promotor,10,0.86053539602097973,0.86053539602097973,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1138788,2019-03-19,On time,,,,,,
2019,3,1323230,Passive,8,0.86053539602097973,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1139826,2019-03-20,On time,,,,,,
2019,3,1364342,Promotor,10,3.8240310694639947,3.8240310694639947,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9057307210,2019-03-20,On time,,,,,,
2019,3,717204,Passive,8,3.8240310694639947,0.0,0.0,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCAUG100165424,2019-03-19,On time,,,,,,
2019,3,875088,Detractor,6,1.2135692963403411,0.0,1.2135692963403411,2019-03-18 00:00:00 UTC,Plaza,THIRD_PARTY,Briefpost,,2019-03-20,On time,,,,,,
2019,3,1415497,Promotor,10,1.2135692963403411,1.2135692963403411,0.0,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964813993,2019-03-25,On time,Deferred parcel,false,false,false,2019-03-21T08:01:00+01:00,2019-03-21T14:48:00+01:00
2019,3,1375570,Detractor,0,2.9794806703982992,0.0,2.9794806703982992,2019-03-18 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMINC1386782,2019-03-25,Late,,,,,,
2019,2,1266077,Promotor,9,1.6293061953925714,1.6293061953925714,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,,2019-02-28,Unknown,,,,,,
2019,2,1031510,Promotor,10,1.6293061953925714,1.6293061953925714,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCLSN5591951,2019-02-27,On time,,,,,,
2019,2,851654,Promotor,10,1.0392430216425634,1.0392430216425634,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,,,2019-02-28,Unknown,,,,,,
2019,2,1349557,Promotor,10,1.0392430216425634,1.0392430216425634,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-02-28,On time,,,,,,
2019,2,791554,Detractor,0,1.0392430216425634,0.0,1.0392430216425634,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SYZXG106325431,2019-02-28,On time,,,,,,
2019,2,428304,Promotor,10,1.3363434515238153,1.3363434515238153,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,,,2019-02-27,Unknown,,,,,,
2019,2,375287,Detractor,5,1.3363434515238153,0.0,1.3363434515238153,2019-02-26 00:00:00 UTC,Plaza,PRIVATE,DPD Nederland,05118964722916,2019-03-06,On time,Deferred parcel,false,false,false,2019-03-05T07:42:00+01:00,2019-03-05T13:00:00+01:00
2019,2,787959,Promotor,10,1.3809204655599305,1.3809204655599305,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDLDT684055683,2019-02-28,On time,,,,,,
2019,2,939581,Promotor,10,1.3809204655599305,1.3809204655599305,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA591074611,2019-02-27,On time,,,,,,
2019,2,1159196,Passive,8,0.085696715464513115,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,Dynalogic,1868110027621,2019-02-27,On time,,,,,,
2019,2,1389660,Promotor,10,0.085696715464513115,0.085696715464513115,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SMYPA4392014,2019-02-28,On time,,,,,,
2019,2,1149400,Promotor,10,2.1261728637937956,2.1261728637937956,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STPME1370963,2019-02-27,On time,,,,,,
2019,2,1075794,Promotor,9,0.71557232837240059,0.71557232837240059,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-01,On time,,,,,,
2019,2,1352477,Passive,8,0.71557232837240059,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-02-28,On time,,,,,,
2019,2,1183947,Promotor,10,0.71557232837240059,0.71557232837240059,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SKABE003574033,2019-02-27,On time,,,,,,
2019,2,1183660,Promotor,10,0.71557232837240059,0.71557232837240059,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA714582168,2019-02-28,On time,,,,,,
2019,2,925531,Passive,8,0.71557232837240059,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STBJE009313335,2019-02-27,On time,,,,,,
2019,2,1367937,Promotor,10,0.71557232837240059,0.71557232837240059,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JVGL06051726152908485505,2019-03-01,On time,,,,,,
2019,2,1349557,Promotor,10,0.62646110128393084,0.62646110128393084,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-02-27,On time,,,,,,
2019,2,1238234,Passive,8,0.62646110128393084,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-08,Late,,,,,,
2019,2,1039253,Promotor,10,0.62646110128393084,0.62646110128393084,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDMDA9463213,2019-02-27,On time,,,,,,
2019,2,1341553,Promotor,10,0.62646110128393084,0.62646110128393084,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964721229,2019-03-01,On time,Deferred parcel,false,false,false,2019-02-27T07:49:00+01:00,2019-02-27T11:54:00+01:00
2019,2,1241890,Promotor,10,2.5278262511916196,2.5278262511916196,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-02-27,On time,,,,,,
2019,2,1404817,Detractor,1,2.5278262511916196,0.0,2.5278262511916196,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCCEV4649723,2019-03-08,Unknown,,,,,,
2019,2,742787,Passive,8,1.0094828301197951,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-02-28,On time,,,,,,
2019,2,1359759,Promotor,9,0.17283667758684174,0.17283667758684174,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,Dynalogic,15222380203571,2019-02-27,On time,,,,,,
2019,2,1266217,Promotor,9,0.17283667758684174,0.17283667758684174,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,01975003293149I,2019-02-27,Unknown,,,,,,
2019,2,1049468,Promotor,9,0.17283667758684174,0.17283667758684174,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SFAZR007714859,2019-02-28,On time,,,,,,
2019,2,1107530,Passive,8,1.1367847819827939,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,3SQLS237875720,2019-02-27,On time,,,,,,
2019,2,859283,Promotor,10,0.40664847689297146,0.40664847689297146,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-08,Unknown,,,,,,
2019,2,1402011,Detractor,0,0.40664847689297146,0.0,0.40664847689297146,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-02-28,On time,,,,,,
2019,2,876350,Passive,8,0.40664847689297146,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,NEDWRK,RM9MTNUD2,2019-02-27,On time,,,,,,
2019,2,894631,Promotor,9,0.40664847689297146,0.40664847689297146,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,GLS,463737648720,2019-03-05,On time,,,,,,
2019,2,1163742,Passive,7,0.40664847689297146,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05227978425139,2019-02-27,On time,Deferred parcel,false,false,false,2019-02-27T07:50:00+01:00,2019-02-27T12:01:00+01:00
2019,2,1249005,Promotor,10,0.40664847689297146,0.40664847689297146,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05228982993594,2019-03-05,Unknown,Deferred parcel,false,false,false,2019-02-28T07:34:00+01:00,2019-02-28T14:10:00+01:00
2019,2,851055,Promotor,10,0.40664847689297146,0.40664847689297146,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDKYJ005713434,2019-03-01,On time,,,,,,
2019,2,656875,Passive,8,0.40664847689297146,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JVGL056713917046825,2019-02-27,On time,,,,,,
2019,2,1315369,Promotor,10,1.5076961746793121,1.5076961746793121,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBAAS935687727,2019-02-27,On time,,,,,,
2019,2,1116169,Promotor,10,1.5076961746793121,1.5076961746793121,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SVQMV000028100,2019-02-27,On time,,,,,,
2019,2,1277834,Passive,8,0.77754548634873388,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,01395024523487,2019-03-05,Unknown,Deferred parcel,false,false,false,2019-03-04T07:57:00+01:00,2019-03-04T14:09:00+01:00
2019,2,822416,Detractor,6,1.3809204655599305,0.0,1.3809204655599305,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,GLS,102907953126,2019-03-08,Unknown,,,,,,
2019,2,939581,Promotor,10,1.3809204655599305,1.3809204655599305,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA505109516,2019-02-28,On time,,,,,,
2019,2,1323230,Passive,8,0.42327483985171732,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-02-28,Unknown,,,,,,
2019,2,1323230,Promotor,10,0.42327483985171732,0.42327483985171732,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1102597,2019-02-27,On time,,,,,,
2019,2,1323743,Promotor,10,0.42327483985171732,0.42327483985171732,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1102717,2019-02-27,On time,,,,,,
2019,2,1323230,Promotor,10,0.42327483985171732,0.42327483985171732,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1103399,2019-02-27,On time,,,,,,
2019,2,1323743,Promotor,10,0.42327483985171732,0.42327483985171732,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1104577,2019-02-28,On time,,,,,,
2019,2,1037633,Promotor,10,0.42327483985171732,0.42327483985171732,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964720521,2019-02-28,On time,Deferred parcel,true,true,false,2019-02-27T07:24:00+01:00,
2019,2,1399743,Promotor,10,0.70201363164967745,0.70201363164967745,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118016932352,2019-02-28,Unknown,Deferred parcel,false,false,false,2019-02-28T07:43:00+01:00,2019-02-28T12:53:00+01:00
2019,2,1228980,Passive,8,0.70201363164967745,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,GLS,10740044137061,2019-03-08,On time,,,,,,
2019,2,1417937,Passive,7,0.70201363164967745,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9049634145,2019-02-27,On time,,,,,,
2019,2,1322472,Passive,8,0.70201363164967745,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9050335610,2019-03-05,On time,,,,,,
2019,2,1348142,Promotor,10,2.1518200639851179,2.1518200639851179,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STDVY290360163,2019-02-27,On time,,,,,,
2019,2,928819,Detractor,0,0.40190986074884105,0.0,0.40190986074884105,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL Briefpost,,2019-02-27,On time,,,,,,
2019,2,1107342,Passive,8,0.40190986074884105,0.0,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,Briefpost,3STPAC900011250,2019-03-01,On time,,,,,,
2019,2,1323230,Promotor,9,0.54850668533250346,0.54850668533250346,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1103402,2019-02-27,On time,,,,,,
2019,2,851055,Detractor,4,0.54850668533250346,0.0,0.54850668533250346,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05228970032974,2019-03-01,Unknown,,false,false,false,,
2019,2,851055,Promotor,10,0.54850668533250346,0.54850668533250346,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDKYJ005713428,2019-03-01,On time,,,,,,
2019,2,741821,Promotor,9,0.54850668533250346,0.54850668533250346,0.0,2019-02-26 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SGEKY018218085,2019-02-28,On time,,,,,,
2019,2,1237542,Promotor,9,0.54850668533250346,0.54850668533250346,0.0,2019-02-26 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STVGA194034880,2019-02-28,On time,,,,,,
